complaint_id,customer_id,complaint_date,category,title,priority,status
CP001132,C000033,2026-04-10,RECHARGE,Recharge issue,LOW,IN_PROGRESS
CP001133,C000874,2025-10-24,SIM,SIM not working,CRITICAL,RESOLVED
CP001134,C000243,2026-03-18,NETWORK,Internet not working,MEDIUM,CLOSED
CP001135,C000202,2026-02-18,SIM,SIM replacement request,HIGH,RESOLVED
CP001136,C000187,2025-12-21,RECHARGE,Recharge issue,LOW,RESOLVED
CP001137,C000745,2026-02-25,NETWORK,Network issue,CRITICAL,IN_PROGRESS
CP001138,C000864,2025-12-14,NETWORK,Internet not working,CRITICAL,RESOLVED
CP001139,C000456,2025-10-22,RECHARGE,Recharge issue,CRITICAL,RESOLVED
CP001140,C000090,2026-08-26,OTHER,Other issue,CRITICAL,OPEN
CP001141,C000496,2025-10-17,RECHARGE,Recharge amount not reflected,LOW,OPEN
CP001142,C000078,2025-10-16,RECHARGE,Recharge issue,CRITICAL,CLOSED
CP001143,C000095,2026-08-17,NETWORK,Internet not working,LOW,CLOSED
CP001144,C000527,2026-04-28,OTHER,Other issue,MEDIUM,IN_PROGRESS
CP001145,C000966,2025-12-05,OTHER,Service related issue,MEDIUM,OPEN
CP001146,C000837,2025-09-27,OTHER,Other issue,LOW,CLOSED
CP001147,C000528,2026-08-17,PLAN,Plan related query,MEDIUM,RESOLVED
CP001148,C000287,2026-09-02,SIM,SIM not working,LOW,IN_PROGRESS
CP001149,C000432,2025-10-18,BILLING,Billing issue,HIGH,CLOSED
CP001150,C000954,2025-12-14,RECHARGE,Recharge issue,MEDIUM,OPEN
CP001151,C000375,2025-11-02,RECHARGE,Recharge issue,CRITICAL,IN_PROGRESS
CP001152,C000679,2025-11-03,PLAN,Plan activation issue,CRITICAL,OPEN
CP001153,C000324,2026-02-08,BILLING,Billing issue,MEDIUM,OPEN
CP001154,C000465,2026-07-09,NETWORK,Internet not working,HIGH,CLOSED
CP001155,C000819,2026-04-07,SIM,SIM not working,MEDIUM,OPEN
CP001156,C000943,2025-11-25,PLAN,Plan related query,MEDIUM,IN_PROGRESS
CP001157,C000820,2026-02-20,BILLING,Billing issue,MEDIUM,IN_PROGRESS
CP001158,C000955,2026-09-19,NETWORK,Internet not working,MEDIUM,RESOLVED
CP001159,C000324,2026-09-10,NETWORK,Network issue,LOW,RESOLVED
CP001160,C000849,2026-03-22,PLAN,Plan related query,MEDIUM,CLOSED
CP001161,C000821,2025-10-01,NETWORK,Internet not working,MEDIUM,IN_PROGRESS
CP001162,C000882,2026-07-24,NETWORK,Poor network coverage,CRITICAL,OPEN
CP001163,C000216,2025-12-21,PLAN,Plan benefits not received,HIGH,OPEN
CP001164,C000185,2026-08-06,NETWORK,Network issue,CRITICAL,CLOSED
CP001165,C000865,2026-05-16,BILLING,Unexpected charge,MEDIUM,CLOSED
CP001166,C000383,2026-07-04,OTHER,Other issue,HIGH,OPEN
CP001167,C000815,2025-10-12,OTHER,Service related issue,MEDIUM,IN_PROGRESS
CP001168,C000235,2026-01-28,SIM,SIM activation issue,MEDIUM,OPEN
CP001169,C000202,2026-07-12,OTHER,Service related issue,CRITICAL,IN_PROGRESS
CP001170,C000732,2026-05-27,PLAN,Plan activation issue,MEDIUM,OPEN
CP001171,C000079,2026-06-10,BILLING,Unexpected charge,MEDIUM,OPEN
CP001172,C000215,2026-09-19,RECHARGE,Recharge failed,LOW,IN_PROGRESS
CP001173,C000893,2026-07-08,OTHER,Other issue,HIGH,IN_PROGRESS
CP001174,C000190,2025-11-02,BILLING,Billing issue,MEDIUM,RESOLVED
CP001175,C000428,2026-08-20,SIM,SIM replacement request,LOW,CLOSED
CP001176,C000193,2025-11-06,PLAN,Plan benefits not received,CRITICAL,RESOLVED
CP001177,C000958,2025-10-22,OTHER,Other issue,HIGH,IN_PROGRESS
CP001178,C000886,2025-09-26,NETWORK,Slow internet,HIGH,IN_PROGRESS
CP001179,C000374,2025-11-05,RECHARGE,Recharge failed,LOW,IN_PROGRESS
CP001180,C000796,2026-07-12,NETWORK,Poor network coverage,HIGH,IN_PROGRESS
CP001181,C000983,2026-08-06,NETWORK,Network issue,MEDIUM,RESOLVED
CP001182,C000158,2025-12-15,NETWORK,Network issue,LOW,OPEN
CP001183,C000396,2025-12-24,BILLING,Unexpected charge,CRITICAL,RESOLVED
CP001184,C000741,2026-06-15,SIM,SIM activation issue,CRITICAL,OPEN
CP001185,C000510,2026-02-19,NETWORK,Internet not working,MEDIUM,OPEN
CP001186,C000991,2026-09-20,NETWORK,Poor network coverage,LOW,CLOSED
CP001187,C000981,2026-03-13,PLAN,Plan benefits not received,HIGH,OPEN
CP001188,C000916,2026-02-03,RECHARGE,Recharge amount not reflected,MEDIUM,OPEN
CP001189,C000900,2026-03-13,SIM,SIM not working,CRITICAL,RESOLVED
CP001190,C000991,2026-07-11,RECHARGE,Recharge issue,LOW,IN_PROGRESS
CP001191,C000539,2026-05-06,BILLING,Billing issue,HIGH,IN_PROGRESS
CP001192,C000074,2026-01-27,BILLING,Unexpected charge,MEDIUM,CLOSED
CP001193,C000434,2026-02-02,NETWORK,Network issue,HIGH,CLOSED
CP001194,C000555,2026-09-05,NETWORK,Internet not working,MEDIUM,CLOSED
CP001195,C000980,2026-06-28,BILLING,Unexpected charge,MEDIUM,IN_PROGRESS
CP001196,C000855,2026-09-03,PLAN,Plan benefits not received,MEDIUM,OPEN
CP001197,C000844,2025-10-09,OTHER,Service related issue,MEDIUM,CLOSED
CP001198,C000300,2026-06-24,OTHER,Other issue,LOW,CLOSED
CP001199,C000594,2025-11-24,SIM,SIM replacement request,MEDIUM,OPEN
CP001200,C000045,2025-09-26,OTHER,Service related issue,LOW,IN_PROGRESS
CP001201,C000312,2025-11-30,NETWORK,Internet not working,MEDIUM,CLOSED
CP001202,C000721,2025-12-16,RECHARGE,Recharge amount not reflected,LOW,OPEN
CP001203,C000704,2025-11-15,OTHER,Other issue,MEDIUM,CLOSED
CP001204,C000116,2026-08-15,RECHARGE,Recharge failed,LOW,RESOLVED
CP001205,C000856,2026-04-08,BILLING,Incorrect bill amount,MEDIUM,IN_PROGRESS
CP001206,C000449,2026-01-11,PLAN,Plan related query,CRITICAL,OPEN
CP001207,C000774,2026-04-05,PLAN,Plan activation issue,MEDIUM,CLOSED
CP001208,C000462,2026-08-26,OTHER,Service related issue,MEDIUM,CLOSED
CP001209,C000031,2026-03-26,SIM,SIM not working,CRITICAL,RESOLVED
CP001210,C000514,2025-11-19,PLAN,Plan related query,LOW,OPEN
CP001211,C000313,2026-06-29,OTHER,General complaint,CRITICAL,IN_PROGRESS
CP001212,C000048,2025-12-16,SIM,SIM activation issue,CRITICAL,IN_PROGRESS
CP001213,C000242,2026-02-23,RECHARGE,Recharge amount not reflected,HIGH,OPEN
CP001214,C000652,2026-08-06,OTHER,Other issue,LOW,IN_PROGRESS
CP001215,C000171,2026-07-01,RECHARGE,Recharge failed,LOW,CLOSED
CP001216,C000111,2025-12-02,BILLING,Incorrect bill amount,LOW,OPEN
CP001217,C000796,2026-06-03,NETWORK,Poor network coverage,HIGH,OPEN
CP001218,C000879,2026-05-26,BILLING,Incorrect bill amount,MEDIUM,CLOSED
CP001219,C000629,2026-05-25,RECHARGE,Recharge failed,MEDIUM,OPEN
CP001220,C000975,2025-12-23,BILLING,Billing issue,CRITICAL,OPEN
CP001221,C000949,2025-10-04,OTHER,Service related issue,HIGH,IN_PROGRESS
CP001222,C000573,2026-02-07,RECHARGE,Recharge failed,CRITICAL,IN_PROGRESS
CP001223,C000781,2025-12-20,SIM,SIM activation issue,MEDIUM,CLOSED
CP001224,C000900,2026-07-25,RECHARGE,Recharge issue,MEDIUM,OPEN
CP001225,C000184,2026-05-22,RECHARGE,Recharge amount not reflected,HIGH,CLOSED
CP001226,C000610,2026-01-05,SIM,SIM not working,LOW,CLOSED
CP001227,C000187,2026-02-27,RECHARGE,Recharge failed,MEDIUM,RESOLVED
CP001228,C000910,2025-12-08,NETWORK,Poor network coverage,CRITICAL,OPEN
CP001229,C000584,2025-12-17,NETWORK,Slow internet,CRITICAL,OPEN
CP001230,C000593,2025-10-07,BILLING,Unexpected charge,LOW,RESOLVED
CP001231,C000419,2025-11-30,RECHARGE,Recharge amount not reflected,MEDIUM,IN_PROGRESS
CP001232,C000501,2026-06-16,RECHARGE,Recharge issue,LOW,OPEN
CP001233,C000934,2026-06-26,PLAN,Plan benefits not received,CRITICAL,CLOSED
CP001234,C000191,2026-08-14,PLAN,Plan activation issue,CRITICAL,IN_PROGRESS
CP001235,C000294,2025-12-15,BILLING,Billing issue,MEDIUM,OPEN
CP001236,C000186,2026-09-01,OTHER,Other issue,MEDIUM,CLOSED
CP001237,C000838,2026-03-02,BILLING,Billing issue,MEDIUM,IN_PROGRESS
CP001238,C000463,2025-12-03,BILLING,Billing issue,LOW,CLOSED
CP001239,C000610,2025-11-10,OTHER,Service related issue,LOW,CLOSED
CP001240,C000893,2026-09-19,PLAN,Plan related query,HIGH,RESOLVED
CP001241,C000626,2025-12-29,OTHER,Other issue,CRITICAL,OPEN
CP001242,C000979,2026-07-29,PLAN,Plan activation issue,LOW,CLOSED
CP001243,C000655,2026-01-18,BILLING,Incorrect bill amount,CRITICAL,CLOSED
CP001244,C000852,2026-01-22,RECHARGE,Recharge issue,LOW,IN_PROGRESS
CP001245,C000596,2026-07-08,OTHER,Other issue,CRITICAL,OPEN
CP001246,C000533,2026-03-25,PLAN,Plan benefits not received,HIGH,CLOSED
CP001247,C000703,2026-03-23,PLAN,Plan related query,MEDIUM,RESOLVED
CP001248,C000254,2026-07-14,SIM,SIM replacement request,MEDIUM,RESOLVED
CP001249,C000813,2026-07-02,SIM,SIM activation issue,CRITICAL,RESOLVED
CP001250,C000217,2026-04-14,OTHER,Service related issue,MEDIUM,IN_PROGRESS
CP001251,C000910,2026-08-10,SIM,SIM activation issue,HIGH,IN_PROGRESS
CP001252,C000691,2025-10-30,RECHARGE,Recharge failed,HIGH,CLOSED
CP001253,C000103,2025-12-04,OTHER,Other issue,MEDIUM,RESOLVED
CP001254,C000726,2026-04-02,PLAN,Plan activation issue,HIGH,OPEN
CP001255,C000872,2026-05-29,PLAN,Plan benefits not received,MEDIUM,OPEN
CP001256,C000193,2026-07-04,RECHARGE,Recharge amount not reflected,LOW,CLOSED
CP001257,C000110,2026-04-10,NETWORK,Internet not working,HIGH,IN_PROGRESS
CP001258,C000500,2026-06-24,OTHER,General complaint,MEDIUM,CLOSED
CP001259,C000009,2025-11-15,BILLING,Billing issue,LOW,CLOSED
CP001260,C000454,2026-07-24,OTHER,Other issue,CRITICAL,OPEN
CP001261,C000913,2026-02-23,PLAN,Plan related query,MEDIUM,CLOSED
CP001262,C000435,2026-04-24,BILLING,Unexpected charge,CRITICAL,OPEN
CP001263,C000165,2026-05-02,RECHARGE,Recharge failed,MEDIUM,CLOSED
CP001264,C000992,2026-08-19,PLAN,Plan related query,MEDIUM,IN_PROGRESS
CP001265,C000445,2026-03-26,NETWORK,Slow internet,HIGH,RESOLVED
CP001266,C000443,2026-04-23,NETWORK,Poor network coverage,HIGH,OPEN
CP001267,C000575,2025-10-05,BILLING,Billing issue,LOW,OPEN
CP001268,C000886,2026-08-03,PLAN,Plan benefits not received,LOW,OPEN
CP001269,C000513,2026-05-22,PLAN,Plan benefits not received,HIGH,OPEN
CP001270,C000903,2026-06-27,NETWORK,Internet not working,HIGH,OPEN
CP001271,C000158,2026-03-21,BILLING,Billing issue,LOW,IN_PROGRESS
CP001272,C000661,2025-10-24,SIM,SIM not working,CRITICAL,CLOSED
CP001273,C000938,2026-03-21,OTHER,Service related issue,MEDIUM,OPEN
CP001274,C000463,2026-05-10,OTHER,Other issue,CRITICAL,RESOLVED
CP001275,C000953,2026-08-18,OTHER,General complaint,MEDIUM,IN_PROGRESS
CP001276,C000052,2026-06-02,BILLING,Unexpected charge,MEDIUM,IN_PROGRESS
CP001277,C000660,2025-12-11,NETWORK,Slow internet,HIGH,IN_PROGRESS
CP001278,C000123,2026-03-18,BILLING,Billing issue,LOW,OPEN
CP001279,C000909,2026-03-12,OTHER,General complaint,MEDIUM,OPEN
CP001280,C000776,2026-04-19,RECHARGE,Recharge failed,CRITICAL,RESOLVED
CP001281,C000498,2026-07-19,RECHARGE,Recharge failed,LOW,RESOLVED
CP001282,C000476,2026-04-22,OTHER,Service related issue,HIGH,IN_PROGRESS
CP001283,C000704,2026-07-08,PLAN,Plan activation issue,LOW,IN_PROGRESS
CP001284,C000947,2026-02-24,OTHER,Service related issue,HIGH,IN_PROGRESS
CP001285,C000714,2026-09-21,BILLING,Billing issue,MEDIUM,RESOLVED
CP001286,C000085,2026-04-13,SIM,SIM not working,MEDIUM,RESOLVED
CP001287,C000377,2025-11-15,BILLING,Incorrect bill amount,LOW,OPEN
CP001288,C000194,2026-07-07,PLAN,Plan benefits not received,CRITICAL,IN_PROGRESS
CP001289,C000661,2026-01-12,PLAN,Plan activation issue,MEDIUM,IN_PROGRESS
CP001290,C000140,2026-01-17,SIM,SIM not working,CRITICAL,IN_PROGRESS
CP001291,C000626,2025-10-09,PLAN,Plan related query,MEDIUM,IN_PROGRESS
CP001292,C000583,2026-06-09,NETWORK,Internet not working,LOW,RESOLVED
CP001293,C000208,2026-01-04,PLAN,Plan related query,CRITICAL,IN_PROGRESS
CP001294,C000607,2026-04-13,RECHARGE,Recharge amount not reflected,CRITICAL,IN_PROGRESS
CP001295,C000334,2026-01-05,RECHARGE,Recharge failed,MEDIUM,OPEN
CP001296,C000940,2025-12-09,SIM,SIM replacement request,CRITICAL,CLOSED
CP001297,C000501,2026-02-26,OTHER,General complaint,MEDIUM,IN_PROGRESS
CP001298,C000278,2026-05-03,RECHARGE,Recharge issue,HIGH,OPEN
CP001299,C000925,2025-12-11,BILLING,Unexpected charge,HIGH,RESOLVED
CP001300,C000106,2026-04-22,RECHARGE,Recharge issue,MEDIUM,CLOSED
CP001301,C000590,2026-01-12,SIM,SIM replacement request,LOW,IN_PROGRESS
CP001302,C000617,2026-07-07,OTHER,Other issue,CRITICAL,OPEN
CP001303,C000574,2025-12-21,BILLING,Unexpected charge,LOW,OPEN
CP001304,C000830,2026-04-22,PLAN,Plan benefits not received,HIGH,CLOSED
CP001305,C000929,2025-10-10,SIM,SIM replacement request,CRITICAL,CLOSED
CP001306,C000202,2026-01-17,RECHARGE,Recharge amount not reflected,MEDIUM,CLOSED
CP001307,C000494,2025-11-25,RECHARGE,Recharge failed,LOW,OPEN
CP001308,C000919,2025-11-18,NETWORK,Poor network coverage,LOW,RESOLVED
CP001309,C000524,2026-08-15,OTHER,General complaint,CRITICAL,OPEN
CP001310,C000644,2026-02-26,BILLING,Unexpected charge,MEDIUM,CLOSED
CP001311,C000425,2026-06-15,BILLING,Unexpected charge,MEDIUM,OPEN
CP001312,C000507,2026-01-03,OTHER,General complaint,MEDIUM,CLOSED
CP001313,C000210,2025-10-27,RECHARGE,Recharge issue,HIGH,OPEN
CP001314,C000584,2026-02-25,PLAN,Plan activation issue,LOW,RESOLVED
CP001315,C000554,2025-11-23,NETWORK,Network issue,CRITICAL,CLOSED
CP001316,C000372,2026-04-25,OTHER,General complaint,MEDIUM,IN_PROGRESS
CP001317,C000215,2026-07-21,BILLING,Billing issue,MEDIUM,RESOLVED
CP001318,C000055,2026-07-06,PLAN,Plan activation issue,LOW,CLOSED
CP001319,C000640,2025-09-26,RECHARGE,Recharge amount not reflected,MEDIUM,IN_PROGRESS
CP001320,C000667,2026-03-05,OTHER,Other issue,CRITICAL,IN_PROGRESS
CP001321,C000023,2026-05-04,RECHARGE,Recharge failed,HIGH,OPEN
CP001322,C000630,2025-11-06,BILLING,Billing issue,HIGH,RESOLVED
CP001323,C000990,2026-05-16,RECHARGE,Recharge failed,LOW,RESOLVED
CP001324,C000645,2026-05-26,NETWORK,Poor network coverage,CRITICAL,CLOSED
CP001325,C000913,2026-04-19,BILLING,Incorrect bill amount,LOW,IN_PROGRESS
CP001326,C000392,2026-03-22,NETWORK,Slow internet,CRITICAL,IN_PROGRESS
CP001327,C000661,2026-04-02,BILLING,Billing issue,CRITICAL,RESOLVED
CP001328,C000354,2025-12-03,RECHARGE,Recharge failed,LOW,IN_PROGRESS
CP001329,C000713,2026-03-25,PLAN,Plan benefits not received,LOW,RESOLVED
CP001330,C000444,2026-01-02,RECHARGE,Recharge failed,CRITICAL,OPEN
CP001331,C000427,2025-09-29,SIM,SIM activation issue,HIGH,RESOLVED
CP001332,C000728,2026-06-04,OTHER,General complaint,MEDIUM,IN_PROGRESS
CP001333,C000249,2025-12-03,PLAN,Plan activation issue,CRITICAL,IN_PROGRESS
CP001334,C000480,2026-08-18,SIM,SIM activation issue,MEDIUM,IN_PROGRESS
CP001335,C000006,2026-05-31,RECHARGE,Recharge amount not reflected,CRITICAL,OPEN
CP001336,C000507,2026-03-13,SIM,SIM replacement request,MEDIUM,CLOSED
CP001337,C000573,2025-11-11,BILLING,Billing issue,MEDIUM,RESOLVED
CP001338,C000070,2026-04-10,SIM,SIM activation issue,LOW,RESOLVED
CP001339,C000589,2025-11-08,SIM,SIM replacement request,MEDIUM,IN_PROGRESS
CP001340,C000757,2026-06-02,RECHARGE,Recharge failed,MEDIUM,CLOSED
CP001341,C000899,2026-09-18,SIM,SIM replacement request,CRITICAL,OPEN
CP001342,C000257,2025-11-26,NETWORK,Poor network coverage,HIGH,OPEN
CP001343,C000427,2025-11-22,OTHER,Other issue,MEDIUM,OPEN
CP001344,C000411,2026-08-05,NETWORK,Slow internet,HIGH,OPEN
CP001345,C000979,2026-04-20,BILLING,Unexpected charge,LOW,CLOSED
CP001346,C000242,2026-03-19,PLAN,Plan related query,LOW,OPEN
CP001347,C000536,2026-03-14,RECHARGE,Recharge amount not reflected,HIGH,IN_PROGRESS
CP001348,C000650,2026-03-30,RECHARGE,Recharge amount not reflected,HIGH,RESOLVED
CP001349,C000860,2025-12-16,RECHARGE,Recharge failed,LOW,OPEN
CP001350,C000216,2026-08-24,SIM,SIM not working,HIGH,CLOSED
CP001351,C000479,2026-04-17,BILLING,Unexpected charge,MEDIUM,IN_PROGRESS
CP001352,C000977,2025-12-05,BILLING,Incorrect bill amount,CRITICAL,RESOLVED
CP001353,C000376,2025-10-02,NETWORK,Internet not working,CRITICAL,CLOSED
CP001354,C000218,2026-01-27,SIM,SIM not working,HIGH,IN_PROGRESS
CP001355,C000874,2026-02-07,OTHER,Service related issue,MEDIUM,RESOLVED
CP001356,C000547,2025-12-30,NETWORK,Poor network coverage,HIGH,IN_PROGRESS
CP001357,C000220,2026-03-04,PLAN,Plan related query,MEDIUM,CLOSED
CP001358,C000250,2026-06-01,PLAN,Plan activation issue,HIGH,OPEN
CP001359,C000659,2026-09-19,RECHARGE,Recharge amount not reflected,MEDIUM,CLOSED
CP001360,C000076,2026-06-19,SIM,SIM replacement request,MEDIUM,CLOSED
CP001361,C000018,2026-01-24,PLAN,Plan activation issue,LOW,RESOLVED
CP001362,C000476,2025-12-23,OTHER,Service related issue,LOW,CLOSED
CP001363,C000902,2026-09-09,OTHER,Service related issue,MEDIUM,IN_PROGRESS
CP001364,C000245,2026-03-24,NETWORK,Network issue,MEDIUM,IN_PROGRESS
CP001365,C000220,2026-08-28,PLAN,Plan benefits not received,MEDIUM,RESOLVED
CP001366,C000026,2025-12-13,RECHARGE,Recharge issue,LOW,IN_PROGRESS
CP001367,C000543,2026-03-21,PLAN,Plan benefits not received,CRITICAL,IN_PROGRESS
CP001368,C000955,2026-02-01,RECHARGE,Recharge failed,LOW,CLOSED
CP001369,C000941,2026-04-01,RECHARGE,Recharge failed,MEDIUM,RESOLVED
CP001370,C000124,2026-06-13,SIM,SIM activation issue,MEDIUM,CLOSED
CP001371,C000913,2026-09-14,RECHARGE,Recharge amount not reflected,LOW,IN_PROGRESS
CP001372,C000426,2026-09-12,RECHARGE,Recharge issue,MEDIUM,IN_PROGRESS
CP001373,C000287,2026-01-13,BILLING,Billing issue,CRITICAL,RESOLVED
CP001374,C000034,2026-09-10,NETWORK,Slow internet,LOW,CLOSED
CP001375,C000577,2025-12-07,BILLING,Unexpected charge,MEDIUM,CLOSED
CP001376,C000893,2025-12-04,RECHARGE,Recharge failed,CRITICAL,CLOSED
CP001377,C000916,2026-05-09,PLAN,Plan benefits not received,CRITICAL,RESOLVED
CP001378,C000960,2026-04-22,RECHARGE,Recharge amount not reflected,LOW,OPEN
CP001379,C000421,2026-05-08,SIM,SIM replacement request,MEDIUM,OPEN
CP001380,C000915,2026-01-18,SIM,SIM activation issue,MEDIUM,RESOLVED
CP001381,C000573,2025-12-16,SIM,SIM activation issue,MEDIUM,RESOLVED
CP001382,C000515,2026-03-01,SIM,SIM not working,LOW,IN_PROGRESS
CP001383,C000174,2025-11-30,SIM,SIM replacement request,MEDIUM,OPEN
CP001384,C000825,2026-06-10,SIM,SIM activation issue,HIGH,IN_PROGRESS
CP001385,C000545,2026-03-28,SIM,SIM activation issue,HIGH,OPEN
CP001386,C000977,2025-10-13,BILLING,Unexpected charge,MEDIUM,CLOSED
CP001387,C000427,2026-04-17,RECHARGE,Recharge failed,MEDIUM,CLOSED
CP001388,C000126,2026-07-26,RECHARGE,Recharge amount not reflected,HIGH,RESOLVED
CP001389,C000440,2026-02-25,SIM,SIM activation issue,MEDIUM,RESOLVED
CP001390,C000506,2026-01-24,BILLING,Unexpected charge,LOW,IN_PROGRESS
CP001391,C000824,2026-04-30,NETWORK,Poor network coverage,CRITICAL,CLOSED
CP001392,C000577,2026-01-23,OTHER,General complaint,MEDIUM,OPEN
CP001393,C000107,2025-12-01,OTHER,General complaint,HIGH,OPEN
CP001394,C000790,2026-03-19,NETWORK,Internet not working,MEDIUM,OPEN
CP001395,C000809,2025-09-24,PLAN,Plan benefits not received,HIGH,OPEN
CP001396,C000842,2025-12-06,BILLING,Unexpected charge,MEDIUM,CLOSED
CP001397,C000569,2026-02-20,NETWORK,Slow internet,MEDIUM,RESOLVED
CP001398,C000645,2026-06-14,OTHER,Other issue,CRITICAL,RESOLVED
CP001399,C000370,2026-09-20,OTHER,General complaint,LOW,OPEN
CP001400,C000173,2026-01-29,PLAN,Plan related query,LOW,OPEN
CP001401,C000576,2026-05-08,BILLING,Billing issue,MEDIUM,IN_PROGRESS
CP001402,C000888,2026-08-27,RECHARGE,Recharge failed,MEDIUM,RESOLVED
CP001403,C000357,2026-01-18,PLAN,Plan activation issue,CRITICAL,IN_PROGRESS
CP001404,C000216,2026-05-07,RECHARGE,Recharge issue,LOW,IN_PROGRESS
CP001405,C000794,2026-02-14,PLAN,Plan activation issue,CRITICAL,IN_PROGRESS
CP001406,C000859,2026-06-13,OTHER,Service related issue,LOW,OPEN
CP001407,C000910,2026-06-14,BILLING,Unexpected charge,MEDIUM,OPEN
CP001408,C000997,2025-10-01,PLAN,Plan benefits not received,MEDIUM,IN_PROGRESS
CP001409,C000128,2025-11-30,NETWORK,Poor network coverage,HIGH,OPEN
CP001410,C000692,2026-04-22,NETWORK,Internet not working,MEDIUM,CLOSED
CP001411,C000166,2026-02-28,PLAN,Plan activation issue,LOW,IN_PROGRESS
CP001412,C000379,2025-12-01,SIM,SIM replacement request,MEDIUM,OPEN
CP001413,C000910,2026-06-22,RECHARGE,Recharge issue,MEDIUM,CLOSED
CP001414,C000287,2025-12-20,RECHARGE,Recharge amount not reflected,LOW,IN_PROGRESS
CP001415,C000943,2026-04-17,PLAN,Plan activation issue,LOW,CLOSED
CP001416,C000318,2026-09-08,OTHER,Other issue,MEDIUM,IN_PROGRESS
CP001417,C000226,2025-09-29,NETWORK,Network issue,MEDIUM,RESOLVED
CP001418,C000616,2025-12-17,OTHER,Service related issue,MEDIUM,RESOLVED
CP001419,C000446,2025-10-07,NETWORK,Network issue,CRITICAL,IN_PROGRESS
CP001420,C000682,2026-06-21,OTHER,General complaint,HIGH,OPEN
CP001421,C000965,2025-12-13,BILLING,Unexpected charge,LOW,OPEN
CP001422,C000474,2026-02-22,PLAN,Plan activation issue,CRITICAL,RESOLVED
CP001423,C000884,2026-06-12,SIM,SIM not working,MEDIUM,OPEN
CP001424,C000079,2026-04-27,RECHARGE,Recharge failed,MEDIUM,RESOLVED
CP001425,C000597,2026-05-27,OTHER,Service related issue,CRITICAL,OPEN
CP001426,C000876,2025-11-22,OTHER,Service related issue,CRITICAL,RESOLVED
CP001427,C000215,2026-08-08,BILLING,Billing issue,LOW,RESOLVED
CP001428,C000452,2026-06-20,BILLING,Incorrect bill amount,CRITICAL,IN_PROGRESS
CP001429,C000237,2026-01-04,RECHARGE,Recharge issue,CRITICAL,OPEN
CP001430,C000763,2026-03-29,OTHER,Other issue,HIGH,OPEN
CP001431,C000563,2026-02-15,PLAN,Plan related query,CRITICAL,IN_PROGRESS
CP001432,C000932,2026-05-01,OTHER,Service related issue,HIGH,IN_PROGRESS
CP001433,C000560,2026-05-27,BILLING,Billing issue,HIGH,RESOLVED
CP001434,C000382,2026-01-14,RECHARGE,Recharge amount not reflected,HIGH,RESOLVED
CP001435,C000522,2025-12-23,RECHARGE,Recharge issue,LOW,OPEN
CP001436,C000505,2026-07-08,PLAN,Plan related query,LOW,OPEN
CP001437,C000012,2026-04-29,PLAN,Plan benefits not received,HIGH,RESOLVED
CP001438,C000103,2026-04-29,OTHER,Other issue,HIGH,IN_PROGRESS
CP001439,C000638,2025-11-29,SIM,SIM not working,LOW,CLOSED
CP001440,C000264,2025-09-27,SIM,SIM replacement request,CRITICAL,OPEN
CP001441,C000534,2026-07-16,BILLING,Incorrect bill amount,MEDIUM,OPEN
CP001442,C000546,2026-05-12,BILLING,Billing issue,MEDIUM,RESOLVED
CP001443,C000210,2026-05-11,NETWORK,Internet not working,LOW,CLOSED
CP001444,C000243,2026-06-24,RECHARGE,Recharge amount not reflected,MEDIUM,RESOLVED
CP001445,C000248,2025-10-11,PLAN,Plan activation issue,CRITICAL,IN_PROGRESS
CP001446,C000951,2026-07-06,NETWORK,Poor network coverage,LOW,OPEN
CP001447,C000898,2026-03-17,NETWORK,Network issue,LOW,RESOLVED
CP001448,C000512,2025-09-25,OTHER,General complaint,MEDIUM,RESOLVED
CP001449,C000159,2026-05-04,BILLING,Unexpected charge,HIGH,CLOSED
CP001450,C000993,2025-09-30,PLAN,Plan activation issue,MEDIUM,IN_PROGRESS
CP001451,C000960,2026-05-15,RECHARGE,Recharge amount not reflected,MEDIUM,OPEN
